"Repetition","ID","OuterFold","SplitID"
2,996,4,"R02_F04"
2,997,4,"R02_F04"
2,998,3,"R02_F03"
2,999,3,"R02_F03"
2,1000,4,"R02_F04"
3,1,2,"R03_F02"
3,2,4,"R03_F04"
3,3,5,"R03_F05"
3,4,1,"R03_F01"
3,5,3,"R03_F03"
3,6,1,"R03_F01"
3,7,2,"R03_F02"
3,8,2,"R03_F02"
3,9,1,"R03_F01"
3,10,3,"R03_F03"
3,11,4,"R03_F04"
3,12,4,"R03_F04"
3,13,1,"R03_F01"
3,14,2,"R03_F02"
3,15,5,"R03_F05"
3,16,3,"R03_F03"
3,17,3,"R03_F03"
3,18,1,"R03_F01"
3,19,4,"R03_F04"
3,20,4,"R03_F04"
3,21,4,"R03_F04"
3,22,4,"R03_F04"
3,23,3,"R03_F03"
3,24,3,"R03_F03"
3,25,3,"R03_F03"
3,26,3,"R03_F03"
3,27,5,"R03_F05"
3,28,1,"R03_F01"
3,29,5,"R03_F05"
3,30,5,"R03_F05"
3,31,4,"R03_F04"
3,32,3,"R03_F03"
3,33,4,"R03_F04"
3,34,4,"R03_F04"
3,35,4,"R03_F04"
3,36,1,"R03_F01"
3,37,4,"R03_F04"
3,38,2,"R03_F02"
3,39,2,"R03_F02"
3,40,3,"R03_F03"
3,41,3,"R03_F03"
3,42,2,"R03_F02"
3,43,3,"R03_F03"
3,44,2,"R03_F02"
3,45,3,"R03_F03"
3,46,4,"R03_F04"
3,47,4,"R03_F04"
3,48,3,"R03_F03"
3,49,5,"R03_F05"
3,50,1,"R03_F01"
3,51,1,"R03_F01"
3,52,2,"R03_F02"
3,53,1,"R03_F01"
3,54,1,"R03_F01"
3,55,3,"R03_F03"
3,56,2,"R03_F02"
3,57,3,"R03_F03"
3,58,3,"R03_F03"
3,59,3,"R03_F03"
3,60,1,"R03_F01"
3,61,4,"R03_F04"
3,62,1,"R03_F01"
3,63,1,"R03_F01"
3,64,3,"R03_F03"
3,65,3,"R03_F03"
3,66,4,"R03_F04"
3,67,5,"R03_F05"
3,68,5,"R03_F05"
3,69,1,"R03_F01"
3,70,2,"R03_F02"
3,71,5,"R03_F05"
3,72,5,"R03_F05"
3,73,3,"R03_F03"
3,74,5,"R03_F05"
3,75,5,"R03_F05"
3,76,2,"R03_F02"
3,77,3,"R03_F03"
3,78,4,"R03_F04"
3,79,1,"R03_F01"
3,80,3,"R03_F03"
3,81,4,"R03_F04"
3,82,5,"R03_F05"
3,83,3,"R03_F03"
3,84,1,"R03_F01"
3,85,5,"R03_F05"
3,86,2,"R03_F02"
3,87,1,"R03_F01"
3,88,3,"R03_F03"
3,89,5,"R03_F05"
3,90,4,"R03_F04"
3,91,5,"R03_F05"
3,92,5,"R03_F05"
3,93,5,"R03_F05"
3,94,2,"R03_F02"
3,95,4,"R03_F04"
3,96,2,"R03_F02"
3,97,4,"R03_F04"
3,98,1,"R03_F01"
3,99,3,"R03_F03"
3,100,3,"R03_F03"
3,101,3,"R03_F03"
3,102,1,"R03_F01"
3,103,1,"R03_F01"
3,104,5,"R03_F05"
3,105,1,"R03_F01"
3,106,3,"R03_F03"
3,107,3,"R03_F03"
3,108,3,"R03_F03"
3,109,3,"R03_F03"
3,110,3,"R03_F03"
3,111,5,"R03_F05"
3,112,1,"R03_F01"
3,113,1,"R03_F01"
3,114,5,"R03_F05"
3,115,4,"R03_F04"
3,116,3,"R03_F03"
3,117,2,"R03_F02"
3,118,2,"R03_F02"
3,119,2,"R03_F02"
3,120,3,"R03_F03"
3,121,3,"R03_F03"
3,122,4,"R03_F04"
3,123,3,"R03_F03"
3,124,3,"R03_F03"
3,125,5,"R03_F05"
3,126,2,"R03_F02"
3,127,2,"R03_F02"
3,128,2,"R03_F02"
3,129,5,"R03_F05"
3,130,3,"R03_F03"
3,131,1,"R03_F01"
3,132,3,"R03_F03"
3,133,1,"R03_F01"
3,134,2,"R03_F02"
3,135,1,"R03_F01"
3,136,3,"R03_F03"
3,137,2,"R03_F02"
3,138,1,"R03_F01"
3,139,5,"R03_F05"
3,140,5,"R03_F05"
3,141,1,"R03_F01"
3,142,2,"R03_F02"
3,143,5,"R03_F05"
3,144,3,"R03_F03"
3,145,4,"R03_F04"
3,146,1,"R03_F01"
3,147,5,"R03_F05"
3,148,2,"R03_F02"
3,149,1,"R03_F01"
3,150,4,"R03_F04"
3,151,2,"R03_F02"
3,152,5,"R03_F05"
3,153,5,"R03_F05"
3,154,5,"R03_F05"
3,155,4,"R03_F04"
3,156,5,"R03_F05"
3,157,3,"R03_F03"
3,158,4,"R03_F04"
3,159,5,"R03_F05"
3,160,1,"R03_F01"
3,161,2,"R03_F02"
3,162,5,"R03_F05"
3,163,1,"R03_F01"
3,164,1,"R03_F01"
3,165,2,"R03_F02"
3,166,1,"R03_F01"
3,167,5,"R03_F05"
3,168,3,"R03_F03"
3,169,5,"R03_F05"
3,170,1,"R03_F01"
3,171,4,"R03_F04"
3,172,2,"R03_F02"
3,173,5,"R03_F05"
3,174,5,"R03_F05"
3,175,5,"R03_F05"
3,176,4,"R03_F04"
3,177,1,"R03_F01"
3,178,2,"R03_F02"
3,179,4,"R03_F04"
3,180,3,"R03_F03"
3,181,2,"R03_F02"
3,182,1,"R03_F01"
3,183,4,"R03_F04"
3,184,5,"R03_F05"
3,185,3,"R03_F03"
3,186,5,"R03_F05"
3,187,4,"R03_F04"
3,188,2,"R03_F02"
3,189,4,"R03_F04"
3,190,3,"R03_F03"
3,191,4,"R03_F04"
3,192,4,"R03_F04"
3,193,4,"R03_F04"
3,194,1,"R03_F01"
3,195,2,"R03_F02"
3,196,3,"R03_F03"
3,197,3,"R03_F03"
3,198,2,"R03_F02"
3,199,1,"R03_F01"
3,200,4,"R03_F04"
3,201,1,"R03_F01"
3,202,5,"R03_F05"
3,203,1,"R03_F01"
3,204,1,"R03_F01"
3,205,1,"R03_F01"
3,206,4,"R03_F04"
3,207,5,"R03_F05"
3,208,1,"R03_F01"
3,209,4,"R03_F04"
3,210,5,"R03_F05"
3,211,4,"R03_F04"
3,212,4,"R03_F04"
3,213,2,"R03_F02"
3,214,5,"R03_F05"
3,215,1,"R03_F01"
3,216,4,"R03_F04"
3,217,3,"R03_F03"
3,218,4,"R03_F04"
3,219,4,"R03_F04"
3,220,4,"R03_F04"
3,221,2,"R03_F02"
3,222,1,"R03_F01"
3,223,3,"R03_F03"
3,224,4,"R03_F04"
3,225,4,"R03_F04"
3,226,3,"R03_F03"
3,227,4,"R03_F04"
3,228,3,"R03_F03"
3,229,4,"R03_F04"
3,230,3,"R03_F03"
3,231,1,"R03_F01"
3,232,2,"R03_F02"
3,233,3,"R03_F03"
3,234,4,"R03_F04"
3,235,2,"R03_F02"
3,236,5,"R03_F05"
3,237,4,"R03_F04"
3,238,1,"R03_F01"
3,239,3,"R03_F03"
3,240,1,"R03_F01"
3,241,5,"R03_F05"
3,242,5,"R03_F05"
3,243,5,"R03_F05"
3,244,4,"R03_F04"
3,245,2,"R03_F02"
3,246,5,"R03_F05"
3,247,3,"R03_F03"
3,248,1,"R03_F01"
3,249,2,"R03_F02"
3,250,2,"R03_F02"
3,251,3,"R03_F03"
3,252,1,"R03_F01"
3,253,5,"R03_F05"
3,254,1,"R03_F01"
3,255,3,"R03_F03"
3,256,4,"R03_F04"
3,257,4,"R03_F04"
3,258,4,"R03_F04"
3,259,2,"R03_F02"
3,260,4,"R03_F04"
3,261,2,"R03_F02"
3,262,2,"R03_F02"
3,263,1,"R03_F01"
3,264,1,"R03_F01"
3,265,2,"R03_F02"
3,266,1,"R03_F01"
3,267,2,"R03_F02"
3,268,1,"R03_F01"
3,269,1,"R03_F01"
3,270,3,"R03_F03"
3,271,3,"R03_F03"
3,272,1,"R03_F01"
3,273,5,"R03_F05"
3,274,3,"R03_F03"
3,275,2,"R03_F02"
3,276,4,"R03_F04"
3,277,5,"R03_F05"
3,278,3,"R03_F03"
3,279,4,"R03_F04"
3,280,2,"R03_F02"
3,281,2,"R03_F02"
3,282,1,"R03_F01"
3,283,5,"R03_F05"
3,284,5,"R03_F05"
3,285,5,"R03_F05"
3,286,3,"R03_F03"
3,287,5,"R03_F05"
3,288,2,"R03_F02"
3,289,4,"R03_F04"
3,290,2,"R03_F02"
3,291,5,"R03_F05"
3,292,4,"R03_F04"
3,293,3,"R03_F03"
3,294,2,"R03_F02"
3,295,3,"R03_F03"
3,296,3,"R03_F03"
3,297,3,"R03_F03"
3,298,2,"R03_F02"
3,299,2,"R03_F02"
3,300,2,"R03_F02"
3,301,5,"R03_F05"
3,302,1,"R03_F01"
3,303,1,"R03_F01"
3,304,4,"R03_F04"
3,305,2,"R03_F02"
3,306,5,"R03_F05"
3,307,5,"R03_F05"
3,308,2,"R03_F02"
3,309,2,"R03_F02"
3,310,1,"R03_F01"
3,311,3,"R03_F03"
3,312,2,"R03_F02"
3,313,4,"R03_F04"
3,314,5,"R03_F05"
3,315,5,"R03_F05"
3,316,2,"R03_F02"
3,317,5,"R03_F05"
3,318,1,"R03_F01"
3,319,5,"R03_F05"
3,320,2,"R03_F02"
3,321,1,"R03_F01"
3,322,1,"R03_F01"
3,323,3,"R03_F03"
3,324,2,"R03_F02"
3,325,1,"R03_F01"
3,326,4,"R03_F04"
3,327,2,"R03_F02"
3,328,3,"R03_F03"
3,329,3,"R03_F03"
3,330,3,"R03_F03"
3,331,3,"R03_F03"
3,332,3,"R03_F03"
3,333,4,"R03_F04"
3,334,3,"R03_F03"
3,335,5,"R03_F05"
3,336,1,"R03_F01"
3,337,2,"R03_F02"
3,338,4,"R03_F04"
3,339,1,"R03_F01"
3,340,2,"R03_F02"
3,341,4,"R03_F04"
3,342,2,"R03_F02"
3,343,2,"R03_F02"
3,344,2,"R03_F02"
3,345,5,"R03_F05"
3,346,2,"R03_F02"
3,347,2,"R03_F02"
3,348,2,"R03_F02"
3,349,1,"R03_F01"
3,350,4,"R03_F04"
3,351,4,"R03_F04"
3,352,2,"R03_F02"
3,353,5,"R03_F05"
3,354,1,"R03_F01"
3,355,2,"R03_F02"
3,356,3,"R03_F03"
3,357,4,"R03_F04"
3,358,3,"R03_F03"
3,359,4,"R03_F04"
3,360,4,"R03_F04"
3,361,2,"R03_F02"
3,362,2,"R03_F02"
3,363,2,"R03_F02"
3,364,2,"R03_F02"
3,365,4,"R03_F04"
3,366,4,"R03_F04"
3,367,3,"R03_F03"
3,368,3,"R03_F03"
3,369,5,"R03_F05"
3,370,2,"R03_F02"
3,371,1,"R03_F01"
3,372,4,"R03_F04"
3,373,1,"R03_F01"
3,374,2,"R03_F02"
3,375,5,"R03_F05"
3,376,5,"R03_F05"
3,377,3,"R03_F03"
3,378,3,"R03_F03"
3,379,5,"R03_F05"
3,380,3,"R03_F03"
3,381,2,"R03_F02"
3,382,2,"R03_F02"
3,383,3,"R03_F03"
3,384,2,"R03_F02"
3,385,4,"R03_F04"
3,386,3,"R03_F03"
3,387,4,"R03_F04"
3,388,3,"R03_F03"
3,389,2,"R03_F02"
3,390,3,"R03_F03"
3,391,2,"R03_F02"
3,392,1,"R03_F01"
3,393,4,"R03_F04"
3,394,3,"R03_F03"
3,395,2,"R03_F02"
3,396,3,"R03_F03"
3,397,2,"R03_F02"
3,398,1,"R03_F01"
3,399,4,"R03_F04"
3,400,4,"R03_F04"
3,401,3,"R03_F03"
3,402,1,"R03_F01"
3,403,3,"R03_F03"
3,404,5,"R03_F05"
3,405,3,"R03_F03"
3,406,1,"R03_F01"
3,407,1,"R03_F01"
3,408,3,"R03_F03"
3,409,3,"R03_F03"
3,410,1,"R03_F01"
3,411,3,"R03_F03"
3,412,5,"R03_F05"
3,413,4,"R03_F04"
3,414,4,"R03_F04"
3,415,4,"R03_F04"
3,416,4,"R03_F04"
3,417,5,"R03_F05"
3,418,1,"R03_F01"
3,419,2,"R03_F02"
3,420,2,"R03_F02"
3,421,2,"R03_F02"
3,422,2,"R03_F02"
3,423,1,"R03_F01"
3,424,2,"R03_F02"
3,425,2,"R03_F02"
3,426,3,"R03_F03"
3,427,3,"R03_F03"
3,428,1,"R03_F01"
3,429,2,"R03_F02"
3,430,5,"R03_F05"
3,431,5,"R03_F05"
3,432,1,"R03_F01"
3,433,5,"R03_F05"
3,434,5,"R03_F05"
3,435,4,"R03_F04"
3,436,1,"R03_F01"
3,437,2,"R03_F02"
3,438,2,"R03_F02"
3,439,1,"R03_F01"
3,440,2,"R03_F02"
3,441,1,"R03_F01"
3,442,1,"R03_F01"
3,443,2,"R03_F02"
3,444,1,"R03_F01"
3,445,4,"R03_F04"
3,446,5,"R03_F05"
3,447,3,"R03_F03"
3,448,4,"R03_F04"
3,449,2,"R03_F02"
3,450,2,"R03_F02"
3,451,4,"R03_F04"
3,452,4,"R03_F04"
3,453,3,"R03_F03"
3,454,4,"R03_F04"
3,455,2,"R03_F02"
3,456,3,"R03_F03"
3,457,5,"R03_F05"
3,458,5,"R03_F05"
3,459,2,"R03_F02"
3,460,5,"R03_F05"
3,461,5,"R03_F05"
3,462,4,"R03_F04"
3,463,1,"R03_F01"
3,464,3,"R03_F03"
3,465,4,"R03_F04"
3,466,2,"R03_F02"
3,467,2,"R03_F02"
3,468,5,"R03_F05"
3,469,5,"R03_F05"
3,470,2,"R03_F02"
3,471,5,"R03_F05"
3,472,2,"R03_F02"
3,473,1,"R03_F01"
3,474,3,"R03_F03"
3,475,4,"R03_F04"
3,476,2,"R03_F02"
3,477,4,"R03_F04"
3,478,5,"R03_F05"
3,479,4,"R03_F04"
3,480,5,"R03_F05"
3,481,1,"R03_F01"
3,482,5,"R03_F05"
3,483,3,"R03_F03"
3,484,3,"R03_F03"
3,485,1,"R03_F01"
3,486,2,"R03_F02"
3,487,2,"R03_F02"
3,488,1,"R03_F01"
3,489,4,"R03_F04"
3,490,3,"R03_F03"
3,491,2,"R03_F02"
3,492,3,"R03_F03"
3,493,4,"R03_F04"
3,494,2,"R03_F02"
3,495,2,"R03_F02"
3,496,5,"R03_F05"
3,497,1,"R03_F01"
3,498,5,"R03_F05"
3,499,2,"R03_F02"
3,500,1,"R03_F01"
3,501,5,"R03_F05"
3,502,1,"R03_F01"
3,503,3,"R03_F03"
3,504,5,"R03_F05"
3,505,5,"R03_F05"
3,506,5,"R03_F05"
3,507,1,"R03_F01"
3,508,3,"R03_F03"
3,509,4,"R03_F04"
3,510,5,"R03_F05"
3,511,2,"R03_F02"
3,512,3,"R03_F03"
3,513,4,"R03_F04"
3,514,5,"R03_F05"
3,515,3,"R03_F03"
3,516,2,"R03_F02"
3,517,1,"R03_F01"
3,518,1,"R03_F01"
3,519,2,"R03_F02"
3,520,1,"R03_F01"
3,521,3,"R03_F03"
3,522,5,"R03_F05"
3,523,5,"R03_F05"
3,524,5,"R03_F05"
3,525,2,"R03_F02"
3,526,4,"R03_F04"
3,527,1,"R03_F01"
3,528,4,"R03_F04"
3,529,2,"R03_F02"
3,530,3,"R03_F03"
3,531,2,"R03_F02"
3,532,3,"R03_F03"
3,533,5,"R03_F05"
3,534,3,"R03_F03"
3,535,3,"R03_F03"
3,536,3,"R03_F03"
3,537,3,"R03_F03"
3,538,5,"R03_F05"
3,539,1,"R03_F01"
3,540,3,"R03_F03"
3,541,1,"R03_F01"
3,542,4,"R03_F04"
3,543,5,"R03_F05"
3,544,4,"R03_F04"
3,545,2,"R03_F02"
3,546,5,"R03_F05"
3,547,4,"R03_F04"
3,548,2,"R03_F02"
3,549,4,"R03_F04"
3,550,3,"R03_F03"
3,551,1,"R03_F01"
3,552,1,"R03_F01"
3,553,4,"R03_F04"
3,554,4,"R03_F04"
3,555,4,"R03_F04"
3,556,3,"R03_F03"
3,557,3,"R03_F03"
3,558,4,"R03_F04"
3,559,2,"R03_F02"
3,560,4,"R03_F04"
3,561,4,"R03_F04"
3,562,5,"R03_F05"
3,563,1,"R03_F01"
3,564,2,"R03_F02"
3,565,2,"R03_F02"
3,566,2,"R03_F02"
3,567,4,"R03_F04"
3,568,1,"R03_F01"
3,569,3,"R03_F03"
3,570,4,"R03_F04"
3,571,1,"R03_F01"
3,572,3,"R03_F03"
3,573,3,"R03_F03"
3,574,1,"R03_F01"
3,575,1,"R03_F01"
3,576,3,"R03_F03"
3,577,1,"R03_F01"
3,578,1,"R03_F01"
3,579,2,"R03_F02"
3,580,5,"R03_F05"
3,581,4,"R03_F04"
3,582,4,"R03_F04"
3,583,2,"R03_F02"
3,584,1,"R03_F01"
3,585,5,"R03_F05"
3,586,4,"R03_F04"
3,587,5,"R03_F05"
3,588,2,"R03_F02"
3,589,3,"R03_F03"
3,590,4,"R03_F04"
3,591,1,"R03_F01"
3,592,5,"R03_F05"
3,593,2,"R03_F02"
3,594,2,"R03_F02"
3,595,2,"R03_F02"
3,596,4,"R03_F04"
3,597,1,"R03_F01"
3,598,4,"R03_F04"
3,599,1,"R03_F01"
3,600,1,"R03_F01"
3,601,2,"R03_F02"
3,602,2,"R03_F02"
3,603,2,"R03_F02"
3,604,4,"R03_F04"
3,605,5,"R03_F05"
3,606,3,"R03_F03"
3,607,4,"R03_F04"
3,608,3,"R03_F03"
3,609,3,"R03_F03"
3,610,3,"R03_F03"
3,611,1,"R03_F01"
3,612,1,"R03_F01"
3,613,1,"R03_F01"
3,614,4,"R03_F04"
3,615,3,"R03_F03"
3,616,3,"R03_F03"
3,617,2,"R03_F02"
3,618,3,"R03_F03"
3,619,4,"R03_F04"
3,620,5,"R03_F05"
3,621,2,"R03_F02"
3,622,3,"R03_F03"
3,623,3,"R03_F03"
3,624,3,"R03_F03"
3,625,1,"R03_F01"
3,626,4,"R03_F04"
3,627,2,"R03_F02"
3,628,4,"R03_F04"
3,629,5,"R03_F05"
3,630,2,"R03_F02"
3,631,1,"R03_F01"
3,632,2,"R03_F02"
3,633,5,"R03_F05"
3,634,1,"R03_F01"
3,635,4,"R03_F04"
3,636,1,"R03_F01"
3,637,4,"R03_F04"
3,638,5,"R03_F05"
3,639,5,"R03_F05"
3,640,5,"R03_F05"
3,641,4,"R03_F04"
3,642,5,"R03_F05"
3,643,3,"R03_F03"
3,644,5,"R03_F05"
3,645,1,"R03_F01"
3,646,1,"R03_F01"
3,647,4,"R03_F04"
3,648,1,"R03_F01"
3,649,2,"R03_F02"
3,650,5,"R03_F05"
3,651,2,"R03_F02"
3,652,1,"R03_F01"
3,653,1,"R03_F01"
3,654,2,"R03_F02"
3,655,3,"R03_F03"
3,656,2,"R03_F02"
3,657,3,"R03_F03"
3,658,5,"R03_F05"
3,659,2,"R03_F02"
3,660,5,"R03_F05"
3,661,4,"R03_F04"
3,662,5,"R03_F05"
3,663,3,"R03_F03"
3,664,3,"R03_F03"
3,665,5,"R03_F05"
3,666,3,"R03_F03"
3,667,3,"R03_F03"
3,668,3,"R03_F03"
3,669,5,"R03_F05"
3,670,4,"R03_F04"
3,671,4,"R03_F04"
3,672,1,"R03_F01"
3,673,1,"R03_F01"
3,674,3,"R03_F03"
3,675,5,"R03_F05"
3,676,5,"R03_F05"
3,677,5,"R03_F05"
3,678,5,"R03_F05"
3,679,5,"R03_F05"
3,680,5,"R03_F05"
3,681,3,"R03_F03"
3,682,2,"R03_F02"
3,683,3,"R03_F03"
3,684,5,"R03_F05"
3,685,5,"R03_F05"
3,686,5,"R03_F05"
3,687,5,"R03_F05"
3,688,2,"R03_F02"
3,689,4,"R03_F04"
3,690,4,"R03_F04"
3,691,2,"R03_F02"
3,692,4,"R03_F04"
3,693,5,"R03_F05"
3,694,2,"R03_F02"
3,695,4,"R03_F04"
3,696,1,"R03_F01"
3,697,4,"R03_F04"
3,698,5,"R03_F05"
3,699,3,"R03_F03"
3,700,2,"R03_F02"
3,701,3,"R03_F03"
3,702,4,"R03_F04"
3,703,5,"R03_F05"
3,704,3,"R03_F03"
3,705,3,"R03_F03"
3,706,2,"R03_F02"
3,707,5,"R03_F05"
3,708,4,"R03_F04"
3,709,5,"R03_F05"
3,710,1,"R03_F01"
3,711,1,"R03_F01"
3,712,1,"R03_F01"
3,713,1,"R03_F01"
3,714,4,"R03_F04"
3,715,2,"R03_F02"
3,716,4,"R03_F04"
3,717,4,"R03_F04"
3,718,1,"R03_F01"
3,719,1,"R03_F01"
3,720,3,"R03_F03"
3,721,5,"R03_F05"
3,722,2,"R03_F02"
3,723,1,"R03_F01"
3,724,4,"R03_F04"
3,725,1,"R03_F01"
3,726,1,"R03_F01"
3,727,4,"R03_F04"
3,728,5,"R03_F05"
3,729,2,"R03_F02"
3,730,1,"R03_F01"
3,731,2,"R03_F02"
3,732,1,"R03_F01"
3,733,5,"R03_F05"
3,734,4,"R03_F04"
3,735,3,"R03_F03"
3,736,2,"R03_F02"
3,737,5,"R03_F05"
3,738,4,"R03_F04"
3,739,2,"R03_F02"
3,740,3,"R03_F03"
3,741,1,"R03_F01"
3,742,3,"R03_F03"
3,743,1,"R03_F01"
3,744,2,"R03_F02"
3,745,1,"R03_F01"
3,746,1,"R03_F01"
3,747,1,"R03_F01"
3,748,2,"R03_F02"
3,749,1,"R03_F01"
3,750,1,"R03_F01"
3,751,2,"R03_F02"
3,752,4,"R03_F04"
3,753,2,"R03_F02"
3,754,5,"R03_F05"
3,755,5,"R03_F05"
3,756,2,"R03_F02"
3,757,5,"R03_F05"
3,758,2,"R03_F02"
3,759,5,"R03_F05"
3,760,5,"R03_F05"
3,761,3,"R03_F03"
3,762,3,"R03_F03"
3,763,4,"R03_F04"
3,764,1,"R03_F01"
3,765,5,"R03_F05"
3,766,1,"R03_F01"
3,767,1,"R03_F01"
3,768,4,"R03_F04"
3,769,2,"R03_F02"
3,770,3,"R03_F03"
3,771,3,"R03_F03"
3,772,1,"R03_F01"
3,773,5,"R03_F05"
3,774,5,"R03_F05"
3,775,4,"R03_F04"
3,776,1,"R03_F01"
3,777,2,"R03_F02"
3,778,2,"R03_F02"
3,779,4,"R03_F04"
3,780,5,"R03_F05"
3,781,2,"R03_F02"
3,782,4,"R03_F04"
3,783,1,"R03_F01"
3,784,2,"R03_F02"
3,785,3,"R03_F03"
3,786,2,"R03_F02"
3,787,5,"R03_F05"
3,788,1,"R03_F01"
3,789,4,"R03_F04"
3,790,4,"R03_F04"
3,791,1,"R03_F01"
3,792,4,"R03_F04"
3,793,2,"R03_F02"
3,794,5,"R03_F05"
3,795,1,"R03_F01"
3,796,5,"R03_F05"
3,797,3,"R03_F03"
3,798,5,"R03_F05"
3,799,1,"R03_F01"
3,800,3,"R03_F03"
3,801,2,"R03_F02"
3,802,4,"R03_F04"
3,803,1,"R03_F01"
3,804,3,"R03_F03"
3,805,5,"R03_F05"
3,806,3,"R03_F03"
3,807,5,"R03_F05"
3,808,2,"R03_F02"
3,809,2,"R03_F02"
3,810,1,"R03_F01"
3,811,4,"R03_F04"
3,812,5,"R03_F05"
3,813,2,"R03_F02"
3,814,1,"R03_F01"
3,815,1,"R03_F01"
3,816,2,"R03_F02"
3,817,2,"R03_F02"
3,818,1,"R03_F01"
3,819,3,"R03_F03"
3,820,4,"R03_F04"
3,821,3,"R03_F03"
3,822,4,"R03_F04"
3,823,1,"R03_F01"
3,824,3,"R03_F03"
3,825,5,"R03_F05"
3,826,1,"R03_F01"
3,827,3,"R03_F03"
3,828,2,"R03_F02"
3,829,5,"R03_F05"
3,830,4,"R03_F04"
3,831,4,"R03_F04"
3,832,5,"R03_F05"
3,833,2,"R03_F02"
3,834,4,"R03_F04"
3,835,5,"R03_F05"
3,836,1,"R03_F01"
3,837,1,"R03_F01"
3,838,5,"R03_F05"
3,839,2,"R03_F02"
3,840,4,"R03_F04"
3,841,5,"R03_F05"
3,842,5,"R03_F05"
3,843,2,"R03_F02"
3,844,4,"R03_F04"
3,845,1,"R03_F01"
3,846,4,"R03_F04"
3,847,1,"R03_F01"
3,848,5,"R03_F05"
3,849,3,"R03_F03"
3,850,4,"R03_F04"
3,851,3,"R03_F03"
3,852,5,"R03_F05"
3,853,4,"R03_F04"
3,854,5,"R03_F05"
3,855,1,"R03_F01"
3,856,2,"R03_F02"
3,857,5,"R03_F05"
3,858,1,"R03_F01"
3,859,3,"R03_F03"
3,860,4,"R03_F04"
3,861,1,"R03_F01"
3,862,3,"R03_F03"
3,863,3,"R03_F03"
3,864,5,"R03_F05"
3,865,1,"R03_F01"
3,866,2,"R03_F02"
3,867,5,"R03_F05"
3,868,4,"R03_F04"
3,869,3,"R03_F03"
3,870,5,"R03_F05"
3,871,5,"R03_F05"
3,872,3,"R03_F03"
3,873,3,"R03_F03"
3,874,2,"R03_F02"
3,875,2,"R03_F02"
3,876,1,"R03_F01"
3,877,2,"R03_F02"
3,878,1,"R03_F01"
3,879,1,"R03_F01"
3,880,1,"R03_F01"
3,881,4,"R03_F04"
3,882,1,"R03_F01"
3,883,4,"R03_F04"
3,884,4,"R03_F04"
3,885,3,"R03_F03"
3,886,4,"R03_F04"
3,887,4,"R03_F04"
3,888,4,"R03_F04"
3,889,4,"R03_F04"
3,890,2,"R03_F02"
3,891,5,"R03_F05"
3,892,4,"R03_F04"
3,893,2,"R03_F02"
3,894,5,"R03_F05"
3,895,4,"R03_F04"
3,896,1,"R03_F01"
3,897,1,"R03_F01"
3,898,1,"R03_F01"
3,899,3,"R03_F03"
3,900,1,"R03_F01"
3,901,2,"R03_F02"
3,902,4,"R03_F04"
3,903,5,"R03_F05"
3,904,1,"R03_F01"
3,905,5,"R03_F05"
3,906,2,"R03_F02"
3,907,1,"R03_F01"
3,908,5,"R03_F05"
3,909,3,"R03_F03"
3,910,3,"R03_F03"
3,911,1,"R03_F01"
3,912,4,"R03_F04"
3,913,5,"R03_F05"
3,914,3,"R03_F03"
3,915,5,"R03_F05"
3,916,1,"R03_F01"
3,917,2,"R03_F02"
3,918,4,"R03_F04"
3,919,4,"R03_F04"
3,920,4,"R03_F04"
3,921,5,"R03_F05"
3,922,2,"R03_F02"
3,923,4,"R03_F04"
3,924,4,"R03_F04"
3,925,5,"R03_F05"
3,926,3,"R03_F03"
3,927,3,"R03_F03"
3,928,3,"R03_F03"
3,929,1,"R03_F01"
3,930,1,"R03_F01"
3,931,1,"R03_F01"
3,932,2,"R03_F02"
3,933,4,"R03_F04"
3,934,3,"R03_F03"
3,935,4,"R03_F04"
3,936,4,"R03_F04"
3,937,4,"R03_F04"
3,938,3,"R03_F03"
3,939,3,"R03_F03"
3,940,2,"R03_F02"
3,941,5,"R03_F05"
3,942,1,"R03_F01"
3,943,3,"R03_F03"
3,944,4,"R03_F04"
3,945,5,"R03_F05"
3,946,5,"R03_F05"
3,947,3,"R03_F03"
3,948,2,"R03_F02"
3,949,5,"R03_F05"
3,950,5,"R03_F05"
3,951,5,"R03_F05"
3,952,5,"R03_F05"
3,953,5,"R03_F05"
3,954,3,"R03_F03"
3,955,4,"R03_F04"
3,956,4,"R03_F04"
3,957,4,"R03_F04"
3,958,5,"R03_F05"
3,959,3,"R03_F03"
3,960,2,"R03_F02"
3,961,4,"R03_F04"
3,962,2,"R03_F02"
3,963,1,"R03_F01"
3,964,5,"R03_F05"
3,965,1,"R03_F01"
3,966,3,"R03_F03"
3,967,2,"R03_F02"
3,968,3,"R03_F03"
3,969,5,"R03_F05"
3,970,5,"R03_F05"
3,971,4,"R03_F04"
3,972,1,"R03_F01"
3,973,2,"R03_F02"
3,974,4,"R03_F04"
3,975,3,"R03_F03"
3,976,1,"R03_F01"
3,977,5,"R03_F05"
3,978,1,"R03_F01"
3,979,4,"R03_F04"
3,980,1,"R03_F01"
3,981,4,"R03_F04"
3,982,2,"R03_F02"
3,983,3,"R03_F03"
3,984,5,"R03_F05"
3,985,3,"R03_F03"
3,986,5,"R03_F05"
3,987,1,"R03_F01"
3,988,4,"R03_F04"
3,989,3,"R03_F03"
3,990,2,"R03_F02"
3,991,4,"R03_F04"
3,992,2,"R03_F02"
3,993,5,"R03_F05"
